split,specialist,slice_type,slice_value,n,positive_rate,ap_category_count,bge_macro_ap,specialist_macro_ap,macro_ap_delta,bge_overall_ap,specialist_overall_ap,overall_ap_delta,bge_binary_error_rate_at_0p5,specialist_binary_error_rate_at_0p5,binary_corrected,binary_regressed,binary_net_correction,binary_net_correction_rate,logloss_specialist_better,logloss_bge_better,bge_logloss,specialist_logloss,logloss_gain,absolute_error_specialist_better,absolute_error_bge_better,bge_mae,specialist_mae,mae_gain
iid,minilm,title_exact_near,exact,100,0.36,8,0.9166666666666666,0.90625,-0.01041666666666663,0.9794211156529997,0.977633779264214,-0.0017873363887856986,0.03,0.02,1,0,1,0.01,30,39,0.13046066069488377,0.1343496095726454,-0.003888948877761613,23,36,0.07968173291155836,0.07997927556571086,-0.0002975426541524939
iid,minilm,title_exact_near,high_nonexact,2017,0.2821021318790283,18,0.8164663950532168,0.8312551433658614,0.01478874831264454,0.8910581457786905,0.8898376391660897,-0.001220506612600758,0.09221616261774913,0.09122459097669806,37,35,2,0.0009915716410510659,696,709,0.24663807252909986,0.2499222357221448,-0.0032841631930449616,556,582,0.13384001985763683,0.13482776659506102,-0.0009877467374241739
iid,minilm,title_exact_near,near_exact,1612,0.3610421836228288,18,0.8866339213080983,0.869043807367288,-0.017590113940810226,0.895175664528055,0.8905423138985448,-0.004633350629510202,0.1346153846153846,0.13089330024813894,52,46,6,0.0037220843672456576,541,710,0.31756425236261765,0.32525029220166585,-0.007686039839048159,447,612,0.17633310965043245,0.18277653313178474,-0.006443423481352294
iid,minilm,title_exact_near,not_near,8271,0.23346632813444565,18,0.7474557074238591,0.7411465317161751,-0.006309175707684078,0.7895604165239865,0.7900905300166324,0.0005301134926459783,0.12694958287994196,0.12574053923346634,229,219,10,0.0012090436464756377,3062,3307,0.30934355413702264,0.30879721114268305,0.0005463429943396006,2532,2816,0.17268357692127878,0.1740271252821444,-0.0013435483608656054
iid,minilm,brand_state,conflict,1373,0.2359796067006555,18,0.7745424181591808,0.788228854726919,0.013686436567738158,0.8291491440523108,0.8200405125811274,-0.009108631471183348,0.11871813546977422,0.11361981063364894,37,30,7,0.005098324836125273,480,568,0.28682503717222985,0.2902414315084648,-0.003416394336234975,398,472,0.15578258587105961,0.15763804690667071,-0.0018554610356110916
iid,minilm,brand_state,match,1095,0.26301369863013696,18,0.7833854171258486,0.8234524552064935,0.04006703808064482,0.8311615835834274,0.8518044929249732,0.02064290934154578,0.11689497716894977,0.1095890410958904,27,19,8,0.0073059360730593605,465,380,0.3194044058459149,0.30801488916248637,0.011389516683428564,374,307,0.1649523686437342,0.15968931568389813,0.0052630529598360586
iid,minilm,brand_state,one_missing,9532,0.2629039026437264,18,0.7674427013014311,0.7675773292040604,0.0001346279026293029,0.8383754334849487,0.8355219366898714,-0.0028534967950772927,0.1222198908938313,0.12180025178346622,255,251,4,0.000419639110365086,3384,3817,0.2976763081197848,0.30005408368705444,-0.0023777755672696505,2786,3267,0.16742824137122844,0.17023319537548626,-0.0028049540042578247
iid,minilm,model_attribute_state,both_missing,6371,0.29948202793909906,15,0.7640677824400472,0.7633786982934577,-0.0006890841465895248,0.8525180997577697,0.8505802739347657,-0.001937825823004058,0.1305917438392717,0.12745251922775075,199,179,20,0.0031392246115209545,2216,2629,0.31631136611847205,0.3163996771551122,-8.831103664011132e-05,1846,2250,0.17700252293356458,0.17971207061993413,-0.002709547686369565
iid,minilm,model_attribute_state,conflict,1246,0.1476725521669342,13,0.6702324807050541,0.7077968147087805,0.037564334003726385,0.6368685055597121,0.6530326744343097,0.016164168874597595,0.10513643659711075,0.10754414125200643,19,22,-3,-0.002407704654895666,519,425,0.28783017326165594,0.28642397355062305,0.0014061997110329048,442,353,0.14616691545945892,0.14187556554609101,0.004291349913367895
iid,minilm,model_attribute_state,match,98,0.5612244897959183,4,0.8217948717948718,0.8045301247433354,-0.017264747051536355,0.9918290431193658,0.9859136439334122,-0.005915399185953629,0.05102040816326531,0.09183673469387756,1,5,-4,-0.04081632653061224,45,40,0.19299839682261902,0.20669483698709568,-0.01369644016447663,37,34,0.148660513301848,0.1465545187398972,0.0021059945619508282
iid,minilm,model_attribute_state,one_missing,4285,0.2266044340723454,18,0.7907135158697824,0.786809502044135,-0.0039040138256474233,0.8231770620124463,0.8195647544743676,-0.0036123075380787295,0.11388564760793465,0.11248541423570595,100,94,6,0.0014002333722287048,1549,1671,0.27730203433444833,0.2807399315227575,-0.0034378971883091665,1233,1409,0.15544050180644026,0.15819714305001695,-0.002756641243576711
iid,minilm,title_code_state,both_missing,3897,0.3299974339235309,15,0.8161203100408975,0.8172568625174147,0.0011365524765172275,0.8801426087128535,0.8770620592621243,-0.0030805494507292197,0.1331793687451886,0.1288170387477547,134,117,17,0.0043623299974339235,1328,1655,0.30923756472262953,0.31265156247174747,-0.0034139977491179606,1120,1441,0.18168244337803974,0.18543646022565466,-0.0037540168476149164
iid,minilm,title_code_state,conflict,2759,0.1362812613265676,17,0.7005037635748208,0.7005215621257485,1.7798550927650147e-05,0.6756110813897738,0.677558754628896,0.0019476732391222606,0.09242479159115621,0.09242479159115621,41,41,0,0.0,1070,877,0.25147129985636696,0.25361579125085937,-0.0021444913944923556,814,719,0.12792714764597138,0.12665103388501045,0.0012761137609609255
iid,minilm,title_code_state,match,1114,0.388689407540395,18,0.9131834388971216,0.881711939288973,-0.031471499608148656,0.9144077898877939,0.9134295867630196,-0.0009782031247743683,0.118491921005386,0.12118491921005387,27,30,-3,-0.0026929982046678637,415,452,0.3078941314604969,0.31298297165790023,-0.005088840197403389,353,389,0.16496548555482365,0.1657482385293458,-0.0007827529745221684
iid,minilm,title_code_state,one_missing,4230,0.24184397163120566,18,0.7234384231419199,0.722227275767391,-0.0012111473745288759,0.7865054799061866,0.7882648258986095,0.0017593459924228894,0.13002364066193853,0.1288416075650118,117,112,5,0.001182033096926714,1516,1781,0.31657375909260976,0.31420831616043154,0.0023654429321782106,1271,1497,0.17628825004937917,0.17901655595414923,-0.0027283059047700465
iid,minilm,model_sku_code_state,conflict,2759,0.1362812613265676,17,0.7005037635748208,0.7005215621257485,1.7798550927650147e-05,0.6756110813897738,0.677558754628896,0.0019476732391222606,0.09242479159115621,0.09242479159115621,41,41,0,0.0,1070,877,0.25147129985636696,0.25361579125085937,-0.0021444913944923556,814,719,0.12792714764597138,0.12665103388501045,0.0012761137609609255
iid,minilm,model_sku_code_state,match,1114,0.388689407540395,18,0.9131834388971216,0.881711939288973,-0.031471499608148656,0.9144077898877939,0.9134295867630196,-0.0009782031247743683,0.118491921005386,0.12118491921005387,27,30,-3,-0.0026929982046678637,415,452,0.3078941314604969,0.31298297165790023,-0.005088840197403389,353,389,0.16496548555482365,0.1657482385293458,-0.0007827529745221684
iid,minilm,model_sku_code_state,no_evidence,3897,0.3299974339235309,15,0.8161203100408975,0.8172568625174147,0.0011365524765172275,0.8801426087128535,0.8770620592621243,-0.0030805494507292197,0.1331793687451886,0.1288170387477547,134,117,17,0.0043623299974339235,1328,1655,0.30923756472262953,0.31265156247174747,-0.0034139977491179606,1120,1441,0.18168244337803974,0.18543646022565466,-0.0037540168476149164
iid,minilm,model_sku_code_state,one_missing,4230,0.24184397163120566,18,0.7234384231419199,0.722227275767391,-0.0012111473745288759,0.7865054799061866,0.7882648258986095,0.0017593459924228894,0.13002364066193853,0.1288416075650118,117,112,5,0.001182033096926714,1516,1781,0.31657375909260976,0.31420831616043154,0.0023654429321782106,1271,1497,0.17628825004937917,0.17901655595414923,-0.0027283059047700465
iid,minilm,numeric_size_state,both_missing,8484,0.3026874115983027,17,0.8062497274608946,0.8052446417056967,-0.0010050857551979764,0.8563571552539325,0.8529377543867467,-0.00341940086718584,0.13142385667138143,0.12871287128712872,246,223,23,0.0027109853842527108,3243,3519,0.3200169383977259,0.3233722640303969,-0.003355325632671091,2672,2989,0.17944948824250706,0.18158143431397478,-0.0021319460714677085
iid,minilm,numeric_size_state,conflict,1053,0.12345679012345678,10,0.5718908897517568,0.5932412569314189,0.0213503671796621,0.5206509762469176,0.5231523856077267,0.002501409360809115,0.10446343779677113,0.11016144349477683,18,24,-6,-0.005698005698005698,353,422,0.2683008437520221,0.2729382616220896,-0.004637417870067482,292,356,0.14355417509036716,0.14542892724000306,-0.0018747521496358759
iid,minilm,numeric_size_state,match,260,0.19230769230769232,9,0.8845617394687283,0.865884576865392,-0.018677162603336295,0.7472161962610614,0.7683293809700384,0.02111318470897705,0.11153846153846154,0.10384615384615385,8,6,2,0.007692307692307693,102,106,0.2955874373779146,0.27902803612084703,0.01655940125706753,90,95,0.17046134513198363,0.16950542864606877,0.0009559164859148531
iid,minilm,numeric_size_state,one_missing,2203,0.16795279164775306,18,0.7536777486187137,0.7688594755991275,0.015181726980413757,0.7819349752378842,0.7949181161518823,0.012983140913998104,0.09169314571039491,0.09169314571039491,47,47,0,0.0,631,718,0.22996456735410498,0.2235368805654466,0.006427686788658369,504,606,0.12369785586132595,0.12538116061933702,-0.0016833047580110643
iid,minilm,numeric_ram_storage_state,both_missing,11647,0.2646174980681721,18,0.7835869422669438,0.7830910961261537,-0.0004958461407901238,0.837846910044638,0.8362774411518639,-0.0015694688927740952,0.1230359749291663,0.12174808963681635,311,296,15,0.0012878852923499614,4252,4664,0.30215110724029,0.3041472979617399,-0.001996190721449927,3495,3966,0.16833098318520526,0.1704485436195343,-0.0021175604343290546
iid,minilm,numeric_ram_storage_state,conflict,41,0.04878048780487805,2,1.0,0.75,-0.25,0.3666666666666667,0.6111111111111112,0.24444444444444446,0.04878048780487805,0.024390243902439025,1,0,1,0.024390243902439025,11,9,0.15636514087899053,0.12008808689787993,0.036277053981110606,5,5,0.06594782519042804,0.05209444776971018,0.013853377420717862
iid,minilm,numeric_ram_storage_state,match,157,0.09554140127388536,2,0.8699646418396418,0.9076322882029404,0.03766764636329856,0.8071252385958267,0.8038595565913053,-0.0032656820045214863,0.050955414012738856,0.03821656050955414,5,3,2,0.012738853503184714,30,50,0.1329115503382635,0.12105804282029567,0.011853507517967822,29,41,0.078736220052917,0.07559125343913985,0.003144966613777148
iid,minilm,numeric_ram_storage_state,one_missing,155,0.12258064516129032,6,0.7125992063492063,0.6565806878306879,-0.056018518518518357,0.7369954139886234,0.7660716822007143,0.02907626821209086,0.08387096774193549,0.07741935483870968,2,1,1,0.0064516129032258064,36,42,0.22307831761118418,0.19070974937460244,0.03236856823658177,29,34,0.09562530501420805,0.09510819813318273,0.0005171068810253224
iid,minilm,numeric_volume_state,both_missing,10119,0.24597292222551637,18,0.7869559826604551,0.7824848324737239,-0.004471150186731165,0.8349763229576382,0.8325904152611515,-0.002385907696486722,0.1160193695029153,0.11503112955825674,245,235,10,0.000988239944658563,3601,3958,0.28764370374143255,0.28939036647388133,-0.001746662732448824,2939,3350,0.15857511312288963,0.16100258365756176,-0.0024274705346721275
iid,minilm,numeric_volume_state,conflict,287,0.12195121951219512,9,0.812497925673802,0.808072903895035,-0.004425021778766913,0.6597650352347181,0.6552383020505264,-0.0045267331841917224,0.09059233449477352,0.09059233449477352,5,5,0,0.0,92,106,0.23086869899953444,0.24124896454054232,-0.010380265541007813,63,91,0.12182759293680565,0.13091536074089258,-0.009087767804086936
iid,minilm,numeric_volume_state,match,984,0.43089430894308944,14,0.8952148473671085,0.8979096927654346,0.0026948453983260956,0.8943418918553463,0.896719191728599,0.0023772998732527473,0.15447154471544716,0.14634146341463414,44,36,8,0.008130081300813009,408,444,0.36279526433018816,0.35595215922246026,0.006843105107727877,356,385,0.2171339674716024,0.21288341802236818,0.004250549449234239
iid,minilm,numeric_volume_state,one_missing,610,0.2786885245901639,15,0.7051577589795779,0.7321664016516706,0.027008642672092686,0.706750548783674,0.7184026523829891,0.011652103599315011,0.17049180327868851,0.16885245901639345,25,24,1,0.001639344262295082,228,257,0.40506995830034337,0.4066505228718122,-0.0015805645714688356,200,220,0.2249056032146938,0.2257779040956535,-0.0008723008809596888
iid,minilm,numeric_weight_state,both_missing,4907,0.268188302425107,17,0.7828194794216083,0.7810118502456508,-0.0018076291759575591,0.844890358195288,0.8421190948617462,-0.002771263333541829,0.12390462604442633,0.1228856735276136,131,126,5,0.0010189525168127166,1635,1973,0.30009402081067643,0.30309159706080696,-0.0029975762501304767,1362,1701,0.16711465335569517,0.17065384054005503,-0.0035391871843598694
iid,minilm,numeric_weight_state,conflict,2038,0.13837095191364082,16,0.6978640719333828,0.724261689236595,0.026397617303212106,0.6608238398756342,0.6883017642117198,0.027477924336085646,0.09764474975466143,0.09077526987242394,52,38,14,0.0068694798822374874,760,739,0.2502777209470268,0.24375375996896717,0.00652396097805966,589,600,0.13590648790975635,0.1333714396600217,0.0025350482497346347
iid,minilm,numeric_weight_state,match,1437,0.36116910229645094,17,0.8864338616199048,0.8821657674664823,-0.0042680941534224415,0.8750263527462051,0.8776584558351078,0.0026321030889027153,0.1315240083507307,0.12943632567849686,34,31,3,0.0020876826722338203,540,618,0.3418995824543679,0.33737224265795746,0.00452733979641045,448,511,0.1768348399249692,0.17969453029737625,-0.0028596903724070455
iid,minilm,numeric_weight_state,one_missing,3618,0.27667219458264236,18,0.811002406618658,0.8097174554365991,-0.0012849511820588466,0.8483760291990019,0.8406171157431842,-0.007758913455817695,0.1271420674405749,0.12797125483692648,102,105,-3,-0.0008291873963515755,1394,1435,0.30599008127185734,0.3115115457450049,-0.00552146447314754,1159,1234,0.17670470963729767,0.1786979623552677,-0.0019932527179700138
iid,minilm,numeric_dimensions_state,both_missing,3527,0.29571874113977886,17,0.798822588574171,0.7944444838230912,-0.004378104751079803,0.8422394553990361,0.8445326898743555,0.0022932344753193723,0.1386447405727247,0.1349588885738588,117,104,13,0.003685851998865892,1435,1523,0.3307529804459816,0.3307646263790468,-1.1645933065183402e-05,1194,1307,0.18839075527675905,0.18860315391825822,-0.00021239864149917502
iid,minilm,numeric_dimensions_state,conflict,2263,0.15112682280159082,18,0.7291541984711577,0.746139517915411,0.0169853194442533,0.746746726594807,0.7563511967093339,0.00960447011452692,0.0897039328325232,0.08484312859036677,48,37,11,0.004860804242156429,653,693,0.231523496774948,0.22796907128725374,0.0035544254876942313,504,573,0.12161942544854479,0.12272658947947651,-0.0011071640309317276
iid,minilm,numeric_dimensions_state,match,2283,0.26982041173894,16,0.8018511783004274,0.8095662659108331,0.007715087610405735,0.8484405338085129,0.8438146739175573,-0.0046258598909556525,0.11914148050810337,0.11957950065703023,56,57,-1,-0.0004380201489268506,783,896,0.2927428105888907,0.2975996341427997,-0.0048568235539090295,633,763,0.1587061654850962,0.16182019495269503,-0.0031140294675988333
iid,minilm,numeric_dimensions_state,one_missing,3927,0.2844410491469315,18,0.7887840207502684,0.7892596122967815,0.00047559154651311,0.8492656406875876,0.8453934506410675,-0.003872190046520063,0.1252864782276547,0.12630506748153808,98,102,-4,-0.0010185892538833714,1458,1653,0.3112232996250102,0.31422778316503247,-0.0030044835400222765,1227,1403,0.17530766523115424,0.17865815035831617,-0.003350485127161931
iid,minilm,numeric_pack_count_state,both_missing,3255,0.26328725038402456,18,0.8324558242876122,0.8202567015991623,-0.012199122688449915,0.864428055075615,0.8578499579956533,-0.006578097079961709,0.10967741935483871,0.11551459293394778,62,81,-19,-0.005837173579109063,1125,1342,0.277480303836446,0.28237140098028324,-0.004891097143837207,928,1147,0.1569541768406138,0.16222354435299913,-0.005269367512385343
iid,minilm,numeric_pack_count_state,conflict,1075,0.15627906976744185,16,0.7411209370058309,0.7447475279936648,0.003626590987833911,0.7576203689361388,0.764996337601567,0.007375968665428223,0.08465116279069768,0.08651162790697674,22,24,-2,-0.0018604651162790699,332,387,0.242143654725608,0.2322627958305569,0.009880858895051133,272,303,0.12674367573943401,0.12370307559854091,0.0030406001408930954
iid,minilm,numeric_pack_count_state,match,3074,0.27423552374756016,17,0.8047518594278102,0.8079605457344385,0.0032086863066282945,0.8468057724055569,0.8519904722394769,0.0051846998339200034,0.12134027325959662,0.1128822381262199,98,72,26,0.008458035133376708,1163,1195,0.292753839896661,0.2934759568709362,-0.0007221169742752338,957,1004,0.1643537731372686,0.16332499345037785,0.0010287796868907648
iid,minilm,numeric_pack_count_state,one_missing,4596,0.2719756309834639,18,0.7630357822729732,0.7681893291588026,0.005153546885829363,0.8198321036016104,0.8173158275260637,-0.0025162760755467195,0.13816362053959966,0.13511749347258487,137,123,14,0.0030461270670147957,1709,1841,0.3301960504300566,0.331798696185622,-0.0016026457555653665,1401,1592,0.18234976831078115,0.18513494003306294,-0.0027851717222817938
iid,minilm,numeric_power_state,both_missing,10973,0.27203134967647863,18,0.7845014334953601,0.782647214175126,-0.0018542193202341073,0.839288040610037,0.8366084060370209,-0.002679634573016121,0.12558097147543973,0.12476077645128952,298,289,9,0.0008201950241501869,4084,4563,0.30989695552398916,0.3121468235333103,-0.002249868009321067,3359,3875,0.17243395748489174,0.17495927005355666,-0.002525312568664911
iid,minilm,numeric_power_state,conflict,500,0.038,6,0.5900055697719897,0.6273217811073598,0.03731621133537011,0.5954408640013947,0.658097701339559,0.0626568373381643,0.034,0.028,3,0,3,0.006,67,38,0.08528918009419424,0.08601809495826512,-0.0007289148640708789,54,31,0.039276413901345224,0.03571509822794178,0.0035613156734034417
iid,minilm,numeric_power_state,match,259,0.18532818532818532,5,0.8418162634682862,0.8649436969613099,0.023127433493023708,0.7966876797781177,0.8050245538645945,0.008336874086476764,0.09652509652509653,0.09652509652509653,7,7,0,0.0,75,75,0.23502573383143954,0.2169827052887538,0.018043028542685732,63,59,0.12811341157451503,0.12310908415220956,0.005004327422305474
iid,minilm,numeric_power_state,one_missing,268,0.2462686567164179,8,0.8255142646269438,0.8030780138817806,-0.0224362507451632,0.8256570807774951,0.850876465054344,0.02521938427684889,0.13432835820895522,0.10820895522388059,11,4,7,0.026119402985074626,103,89,0.2872896319491167,0.2667860149966942,0.020503616952422588,82,81,0.16977960741124704,0.16562979548056753,0.004149811930679491
iid,minilm,numeric_optical_state,both_missing,11494,0.27057595267095874,18,0.7843621418255239,0.7851434502653153,0.0007813084397914061,0.837301089697282,0.8360245846602514,-0.0012765050370305842,0.12606577344701583,0.12449973899425787,318,300,18,0.0015660344527579607,4294,4731,0.3094568832627451,0.3106719424050526,-0.0012150591423074617,3531,4021,0.17242691316768471,0.17447872089207347,-0.002051807724388753
iid,minilm,numeric_optical_state,conflict,218,0.009174311926605505,2,0.5555555555555556,0.75,0.19444444444444442,0.53125,0.39285714285714285,-0.13839285714285715,0.009174311926605505,0.009174311926605505,0,0,0,0.0,5,15,0.03911596741420983,0.027474328128356797,0.011641639285853034,4,11,0.01045182937764992,0.01183814724819567,-0.00138631787054575
iid,minilm,numeric_optical_state,match,178,0.0056179775280898875,1,1.0,1.0,0.0,0.5,1.0,0.5,0.0056179775280898875,0.0056179775280898875,0,0,0,0.0,3,5,0.013205869050874293,0.015652930105121622,-0.002447061054247334,3,2,0.006492960406034031,0.006202764797768048,0.0002901956082659831
iid,minilm,numeric_optical_state,one_missing,110,0.045454545454545456,4,0.6732456140350876,0.6020833333333333,-0.07116228070175434,0.6678260869565218,0.5228564368668149,-0.14496965008970686,0.03636363636363636,0.02727272727272727,1,0,1,0.00909090909090909,27,14,0.12030752388355355,0.14776712458799546,-0.02745960070444191,20,12,0.04662859191303141,0.043785738438732964,0.0028428534742984497
iid,minilm,numeric_conflict_count,multiple,3439,0.1558592614132015,18,0.6951928024136496,0.7092542812128264,0.014061478799176852,0.7397597528349782,0.7480041988328431,0.008244445997864891,0.09188717650479791,0.08927013666763595,76,67,9,0.002617039837161966,1057,1126,0.2415266285277104,0.24017756157595122,0.0013490669517592071,851,910,0.12555863524682873,0.12455763379491912,0.0010010014519096233
iid,minilm,numeric_conflict_count,none,4076,0.36261040235525027,18,0.8157111047534349,0.8150980681060473,-0.0006130366473875437,0.8661200358912982,0.8619068180424435,-0.0042132178488546446,0.1543179587831207,0.15456329735034346,134,135,-1,-0.0002453385672227674,1656,1838,0.3656240855144561,0.37024940762978675,-0.004625322115330635,1413,1612,0.208465631992854,0.21264854060530214,-0.004182908612448127
iid,minilm,numeric_conflict_count,one,4485,0.24615384615384617,18,0.7952251340129104,0.7937463136950397,-0.0014788203178707215,0.8392485751039929,0.8388582588986738,-0.0003903162053190412,0.11393534002229655,0.11148272017837235,109,98,11,0.002452619843924192,1616,1801,0.2809621675301711,0.28111172687633007,-0.0001495593461589493,1294,1524,0.1580682872240103,0.16027881901180024,-0.0022105317877899127
iid,minilm,numeric_match_count,multiple,1975,0.31848101265822787,18,0.8558821750929668,0.8605628811335236,0.004680706040556815,0.8697716882969727,0.8722043519400127,0.002432663643039956,0.1260759493670886,0.11949367088607595,60,47,13,0.006582278481012658,719,760,0.30289743675412334,0.30668802917789106,-0.0037905924237677164,599,649,0.1684807490008512,0.16853151825907245,-5.07692582212695e-05
iid,minilm,numeric_match_count,none,5682,0.22949665610700457,18,0.7310482455498418,0.7264227112516419,-0.004625534298199896,0.8050567148279272,0.8006853930441735,-0.004371321783753657,0.1216121084125308,0.12214009151707145,141,144,-3,-0.0005279831045406547,2058,2258,0.2972989847839881,0.3018423881869653,-0.004543403402977252,1677,1932,0.1661572670401262,0.169725515751684,-0.0035682487115577923
iid,minilm,numeric_match_count,one,4343,0.272852866682017,18,0.7893163973824484,0.798802372744235,0.009485975361786636,0.849614500883672,0.8497835819180211,0.0001690810343490945,0.1188118811881188,0.11673958093483768,118,109,9,0.002072300253281142,1552,1747,0.29784340324764513,0.2936025805881592,0.004240822659485915,1282,1465,0.16430653009848611,0.16503097589986782,-0.0007244458013817048
iid,minilm,numeric_primary_conflict,dimensions,1901,0.2477643345607575,18,0.800154621489946,0.7982932636196026,-0.0018613578703433609,0.8527806248729946,0.8458978911230157,-0.006882733749978831,0.11309836927932668,0.10994213571804314,42,36,6,0.003156233561283535,645,729,0.2731998404060373,0.2763228322373861,-0.003122991831348759,509,618,0.15324514204105918,0.15719155343025,-0.003946411389190821
iid,minilm,numeric_primary_conflict,model_number,1007,0.21449851042701093,17,0.8650395000639605,0.8494846319683118,-0.015554868095648655,0.8250401158380892,0.8242323943067341,-0.00080772153135511,0.09433962264150944,0.09334657398212512,12,11,1,0.0009930486593843098,448,366,0.2685648041055272,0.2752333070547866,-0.006668502949259324,350,306,0.13870872936709558,0.1363952215849674,0.0023135077821281797
iid,minilm,numeric_primary_conflict,none,3067,0.41147701336811215,18,0.8037774455455854,0.7925555954407373,-0.011221850104848108,0.8701654297245877,0.8645387078216844,-0.005626721902903253,0.17411150961851973,0.17476361265079882,122,124,-2,-0.0006521030322791001,1207,1472,0.39756579450783847,0.40155905971038836,-0.003993265202549904,1062,1306,0.23136988362146213,0.2377122921092712,-0.006342408487809057
iid,minilm,numeric_primary_conflict,pack_count,1357,0.2431834929992631,17,0.8510263514511152,0.8532631396899103,0.00223678823879514,0.8580603414554525,0.8573660184047975,-0.0006943230506549769,0.105379513633014,0.1016949152542373,41,36,5,0.0036845983787767134,488,518,0.26557578869650955,0.2708171932923751,-0.005241404595865531,406,431,0.15233676788868455,0.15168726561956725,0.0006495022691173157
iid,minilm,numeric_primary_conflict,power,414,0.036231884057971016,4,0.7462912087912088,0.6166371507280598,-0.129654058063149,0.6474505556935898,0.6264883263312804,-0.020962229362309404,0.026570048309178744,0.028985507246376812,1,2,-1,-0.0024154589371980675,52,30,0.07281713255392257,0.07465612266865877,-0.0018389901147361917,43,22,0.035544059147675444,0.03375280877409513,0.0017912503735803165
iid,minilm,numeric_primary_conflict,ram_storage,173,0.06936416184971098,3,0.6884407096171802,0.6433115468409586,-0.04512916277622159,0.757436544936545,0.7503706840663363,-0.007065860870208662,0.046242774566473986,0.028901734104046242,5,2,3,0.017341040462427744,27,50,0.11328912095660063,0.10171172523640827,0.011577395720192342,20,37,0.059263072095709086,0.05634138776530946,0.002921684330399619
iid,minilm,numeric_primary_conflict,size,1191,0.12342569269521411,10,0.5623651566291595,0.5724624135749309,0.010097256945771349,0.5459327662965823,0.5414928998119979,-0.004439866484584387,0.10075566750629723,0.10579345088161209,21,27,-6,-0.005037783375314861,410,473,0.2626114939017206,0.26696899152257947,-0.004357497620858881,343,402,0.1427921263836524,0.14466380300901038,-0.0018716766253579701
iid,minilm,numeric_primary_conflict,volume,449,0.28507795100222716,10,0.8741064661644298,0.8654752190803476,-0.008631247084082139,0.8751452583039913,0.8663673194899348,-0.008777938814056419,0.111358574610245,0.12026726057906459,12,16,-4,-0.008908685968819599,175,183,0.29237615247521676,0.3061613620365525,-0.013785209561335764,134,155,0.16765518975236718,0.17246252730038153,-0.0048073375480143735
iid,minilm,numeric_primary_conflict,weight,2421,0.22139611730689798,17,0.7311709292851845,0.783779020888488,0.0526080916033036,0.7822005678129512,0.8011676243787142,0.01896705656576303,0.11524163568773234,0.10821974390747625,63,46,17,0.007021891780256092,875,940,0.2936536781235588,0.2836517890577232,0.010001889065835632,689,766,0.1533667937434452,0.15199772898113514,0.001369064762310054
iid,minilm,attribute_key_overlap,high,855,0.23157894736842105,18,0.7876423542546167,0.7823401983968163,-0.005302155857800361,0.7740999713586698,0.7819758727375051,0.007875901378835315,0.12280701754385964,0.12631578947368421,23,26,-3,-0.0035087719298245615,303,351,0.32671215346492893,0.32243891069376146,0.004273242771167488,249,302,0.1713509829108139,0.17549480889989907,-0.004143825989085173
iid,minilm,attribute_key_overlap,low,3038,0.23963133640552994,18,0.7509246238114035,0.7657410441134411,0.01481642030203767,0.816796233445103,0.8183116171255684,0.001515383680465443,0.11981566820276497,0.1152073732718894,100,86,14,0.004608294930875576,1122,1189,0.29596663010451274,0.29110815954757163,0.0048584705569411244,924,999,0.16282407449355435,0.16283319361419882,-9.119120644457752e-06
iid,minilm,attribute_key_overlap,medium,3566,0.19938306225462704,18,0.7769182585003743,0.7715467591589191,-0.005371499341455199,0.8017961357701328,0.7987490054367316,-0.0030471303334012045,0.10235558048233315,0.09983174425126191,70,61,9,0.0025238362310712283,1196,1268,0.2653963162611691,0.2676595449171856,-0.00226322865601647,955,1053,0.1400797923014142,0.14120606739565458,-0.0011262750942403832
iid,minilm,attribute_key_overlap,none,3061,0.3750408363279974,17,0.7941277542004717,0.7853765466735908,-0.008751207526880855,0.8782746398867871,0.8723508189533309,-0.005923820933456225,0.15027768703038222,0.15321790264619406,88,97,-9,-0.0029402156158118264,1195,1388,0.34895955107253346,0.35721950220852816,-0.008259951135994717,1001,1236,0.20564479490591994,0.2119380136705472,-0.006293218764627274
iid,minilm,attribute_key_overlap,tiny,1444,0.22299168975069253,17,0.810079905913956,0.8242348636126614,0.01415495769870545,0.8334290812206697,0.8404083066184979,0.006979225397828137,0.11080332409972299,0.10318559556786704,37,26,11,0.007617728531855956,504,544,0.2638294036020574,0.2618849850813284,0.0019444185207290246,421,432,0.14872724673320722,0.14547818809275423,0.0032490586404529996
